CODIGO_UNICO,NOMBRE_INVERSION,PROVINCIA,DISTRITO,LATITUD,LONGITUD,TIPO_COORDENADA,EPS_PRESTACION,TIENE_EPS_PRESTACION,DENTRO_EPS,CATEGORIA_COORD
2568705,MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE SANEAMIENTO BÁSICO INTEGRAL EN LA COMUNIDAD TOMA Y ANEXOS DEL  DISTRITO DE PUTINA - PROVINCIA DE SAN ANTONIO DE PUTINA - DEPARTAMENTO DE PUNO,SAN ANTONIO DE PUTINA,PUTINA,-14.519269507837915,-69.89888528329344,OFICIAL_ORIGINAL,SIN_EPS_IDENTIFICADA,NO,NO,OFICIAL
2531608,"CONSTRUCCION DE CERCO PERIMETRICO Y AREA ADMINISTRATIVA Y DE ATENCION AL CLIENTE EN EL(LA) EMPRESA MUNICIPAL DE SANEAMIENTO BÁSICO DE PUNO S.A. - SEDE JALLIHUAYA, C.P. DE JALLIHUAYA, DISTRITO DE PUNO, PROVINCIA PUNO, DEPARTAMENTO PUNO",PUNO,PUNO,-15.839195489999952,-70.02916487999994,OFICIAL_ORIGINAL,EMSAPUNO S.A.,SI,SI,OFICIAL
2189343,"MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS DE AGUA POTABLE Y DISPOSICION SANITARIA DE EXCRETAS DE LA COMUNIDAD CAMPESINA DE CUCHO ESQUEÑA DISTRITO DE ACORA, PROVINCIA DE PUNO, DEPARTAMENTO DE PUNO",PUNO,ACORA,-16.2723754,-69.9035444,APROXIMADA_DISTRITO,SIN_EPS_IDENTIFICADA,NO,NO,APROXIMADA
2189503,"INSTALACION DEL SERVICIO DE AGUA POTABLE Y DISPOSICIÓN SANITARIA DE EXCRETAS DE LA COMUNIDAD CAMPESINA DE CUSINI, DISTRITO DE ACORA, PROVINCIA DE PUNO, REGIÓN PUNO",PUNO,ACORA,-16.2723754,-69.9035444,APROXIMADA_DISTRITO,SIN_EPS_IDENTIFICADA,NO,NO,APROXIMADA
2299945,"MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA POTABLE Y CREACION DEL SERVICIO DE DISPOSICION SANITARIA DE EXCRETAS EN LA COMUNIDAD CAMPESINA CHUA CHUA (SECTOR CCACALLINCA), DISTRITO DE ZEPITA, PROVINCIA DE CHUCUITO, DEPARTAMENTO DE PUNO.",CHUCUITO,ZEPITA,-16.4970626,-69.1901129,APROXIMADA_DISTRITO,SIN_EPS_IDENTIFICADA,NO,NO,APROXIMADA
2619428,"ADQUISICION DE CAMION CISTERNA EN EL(LA) UNIDAD DE GESTIÓN ADMINISTRATIVA DE SERVICIOS DE SANEAMIENTO JULI  DISTRITO DE JULI, PROVINCIA CHUCUITO, DEPARTAMENTO PUNO",CHUCUITO,JULI,-16.21331163724578,-69.45925271019571,OFICIAL_ORIGINAL,SIN_EPS_IDENTIFICADA,NO,NO,OFICIAL
2613988,MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA POTABLE URBANO Y MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE ALCANTARILLADO Y MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE TRATAMIENTO DE AGUAS RESIDUALES PARA DISPOSICIÓN FINAL EN LA LOCALIDAD DE NICASIO DEL   DISTRITO DE NICASIO DE LA PROVINCIA DE LAMPA DEL DEPARTAMENTO DE PUNO,LAMPA,NICASIO,-15.23416060127593,-70.25960708650702,OFICIAL_ORIGINAL,SIN_EPS_IDENTIFICADA,NO,NO,OFICIAL
2657655,"CONSTRUCCION DE CAPTACION DE AGUA , ESTACION DE BOMBEO DE AGUA, LÍNEA DE IMPULSIÓN Y RESERVORIO ADEMÁS DE OTROS ACTIVOS EN EL(LA) SISTEMA DE AGUA POTABLE DE LA COMUNIDAD CAMPESINA DE SAN CRISTOBAL DEL  DISTRITO DE CAPACHICA, PROVINCIA PUNO, DEPARTAMENTO PUNO",PUNO,CAPACHICA,-15.59493871632499,-69.83678567535749,OFICIAL_ORIGINAL,SIN_EPS_IDENTIFICADA,NO,NO,OFICIAL
2620869,"ADQUISICION DE BOMBA DE AGUA Y EQUIPO PARA FUENTES DE ENERGIA SOLAR EN EL(LA) SISTEMA DE AGUA POTABLE DE LA COMUNIDAD SANTA ROSA  DISTRITO DE AMANTANI, PROVINCIA PUNO, DEPARTAMENTO PUNO",PUNO,AMANTANI,-15.65275076736255,-69.71713276031159,OFICIAL_ORIGINAL,SIN_EPS_IDENTIFICADA,NO,NO,OFICIAL
2703925,"CREACION DEL SERVICIO DE AGUA POTABLE RURAL Y CREACION DEL SERVICIO DE ALCANTARILLADO U OTRAS FORMAS DE DISPOSICIÓN SANITARIA DE EXCRETAS EN COMUNIDAD DE SAQUI,   DISTRITO DE SINA DE LA PROVINCIA DE SAN ANTONIO DE PUTINA DEL DEPARTAMENTO DE PUNO",SAN ANTONIO DE PUTINA,SINA,-14.524227469462195,-69.17759938148036,OFICIAL_ORIGINAL,SIN_EPS_IDENTIFICADA,NO,NO,OFICIAL
2672531,"CREACION DEL SERVICIO DE AGUA POTABLE RURAL Y CREACION DEL SERVICIO DE ALCANTARILLADO U OTRAS FORMAS DE DISPOSICIÓN SANITARIA DE EXCRETAS EN LA COMUNIDAD DE TICANI,   DISTRITO DE AZANGARO DE LA PROVINCIA DE AZANGARO DEL DEPARTAMENTO DE PUNO",AZANGARO,AZANGARO,-14.900352796521952,-70.01417136238005,OFICIAL_ORIGINAL,SIN_EPS_IDENTIFICADA,NO,NO,OFICIAL
2714602,"MEJORAMIENTO DEL SERVICIO DE AGUA POTABLE RURAL EN LAS PARCIALIDADES DE AZANGARILLO, HUAYRAPATA, CALLAPANI Y TOTORANI DEL   DISTRITO DE HUANCANE DE LA PROVINCIA DE HUANCANE DEL DEPARTAMENTO DE PUNO",HUANCANE,HUANCANE,-15.108790263241929,-69.84922560912983,OFICIAL_ORIGINAL,SIN_EPS_IDENTIFICADA,NO,NO,OFICIAL
2672606,"ADQUISICION DE SISTEMA DE BOMBEO EN EL(LA) SISTEMA DE AGUA POTABLE EN LAS COMUNIDADES DE SANTA CRUZ DE CHACAPUNTA, UMANSAYA, ALTO PARQUE, MAMARAPI, CALACHACA Y SAN MIGUEL DE SINTI  DISTRITO DE CHUPA, PROVINCIA AZANGARO, DEPARTAMENTO PUNO",AZANGARO,CHUPA,-15.110211299521495,-69.95059234282554,OFICIAL_ORIGINAL,SIN_EPS_IDENTIFICADA,NO,NO,OFICIAL
2713076,CREACION DEL SERVICIO DE AGUA POTABLE RURAL Y CREACION DEL SERVICIO DE ALCANTARILLADO U OTRAS FORMAS DE DISPOSICIÓN SANITARIA DE EXCRETAS EN EL SECTOR SANTA FE   DISTRITO DE SAN PEDRO DE PUTINA PUNCO DE LA PROVINCIA DE SANDIA DEL DEPARTAMENTO DE PUNO,SANDIA,SAN PEDRO DE PUTINA PUNCO,-14.118531832938295,-69.03169301338939,OFICIAL_ORIGINAL,SIN_EPS_IDENTIFICADA,NO,NO,OFICIAL
2478735,"MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA POTABLE Y DISPOSICION SANITARIA DE EXCRETAS DE LA COMUNIDAD CAMPESINA LACAYPARQUE,  DISTRITO DE SAN ANTON - PROVINCIA DE AZANGARO - DEPARTAMENTO DE PUNO",AZANGARO,SAN ANTON,-14.590408515053443,-70.31346875207825,OFICIAL_ORIGINAL,SIN_EPS_IDENTIFICADA,NO,NO,OFICIAL
2285079,"INSTALACION SISTEMA DE AGUA POTABLE Y DISPOSICION DE EXCRETAS EN LAS COMUNIDADES DE TORKOPI PAMPA, LLALLAHUA, CCAPAJON Y TULANI KETEKETE, DISTRITO DE SANTIAGO DE PUPUJA - AZANGARO - PUNO",AZANGARO,SANTIAGO DE PUPUJA,-15.0800915,-70.2481544,APROXIMADA_DISTRITO,SIN_EPS_IDENTIFICADA,NO,NO,APROXIMADA
2577901,"CREACION DEL SISTEMA DE AGUA POTABLE Y DISPOSICION SANITARIA DE EXCRETAS EN LAS COMUNIDADES DE SAYTOCOCHA, TULANI CCAPAJON, VAREJON, CHAQUI IQUILO Y LAS PARCIALIDADES DE TULANI KETEKETE, IQUILO VAREJON Y CHICCHIPANI 7 LOCALIDADES DEL DISTRITO DE SANTIAGO DE PUPUJA - PROVINCIA DE AZANGARO - DEPARTAMENTO DE PUNO",AZANGARO,SANTIAGO DE PUPUJA,-15.118350232097072,-70.27471936877333,OFICIAL_ORIGINAL,SIN_EPS_IDENTIFICADA,NO,NO,OFICIAL
2192372,"INSTALACION DE LOS SERVICIOS DE AGUA POTABLE Y DISPOSICIÓN SANITARIA DE EXCRETAS EN TERCER SECTOR DE LA COMUNIDAD CAMPESINA DE COLLANA (PUMAMAÑA Y PANCHOMACHA), DISTRITO DE TARACO - HUANCANE - PUNO",HUANCANE,TARACO,-15.2978079,-69.9783213,APROXIMADA_DISTRITO,SIN_EPS_IDENTIFICADA,NO,NO,APROXIMADA
2421701,"REPARACIÓN DE ALCANTARILLA EN EL(LA) COMPLEJO DEPORTIVO CENTRAL SIHUALAYA  DISTRITO DE TINICACHI, PROVINCIA YUNGUYO, DEPARTAMENTO PUNO",YUNGUYO,TINICACHI,-16.1982288,-68.96395,OFICIAL_ORIGINAL,SIN_EPS_IDENTIFICADA,NO,NO,OFICIAL
2226138,"MEJORAMIENTO Y AMPLIACIÓN DEL SERVICIO DE ABASTECIMIENTO DE AGUA POTABLE Y DISPOSICION SANITARIA DE EXCRETAS EN EL CENTRO POBLADO DE HILATA Y SECTORES DE PATASCACHI, CARCA CUCHO, HUERTA CUYO, CURASIA Y TITILE, DISTRITO DE TILALI - MOHO - PUNO",MOHO,TILALI,-15.5146906,-69.3481332,APROXIMADA_DISTRITO,SIN_EPS_IDENTIFICADA,NO,NO,APROXIMADA
2200478,"INSTALACION DE SERVICIOS BASICOS DE AGUA POTABLE Y LETRINAS ECOLOGICAS EN LA C.C. DE YAPUTIRA, SECTORES, PAJCHANI, HUARACUYO, SUCASUCANI, MICAYANI, HUICHOCOLLO, Y C.P. DE MACHACAMARCA, DISTRITO DE VILQUE CHICO - HUANCANE - PUNO",HUANCANE,VILQUE CHICO,-15.157057,-69.6190604,APROXIMADA_DISTRITO,SIN_EPS_IDENTIFICADA,NO,NO,APROXIMADA
2113918,"INSTALACION DEL SISTEMA DE AGUA POTABLE Y LETRINAS SANITARIAS EN EL CENTRO POBLADO DE CANGALLI DEL DISTRITO DE ILAVE, PROVINCIA DE EL COLLAO - PUNO",EL COLLAO,ILAVE,-16.3510022,-69.7387245,APROXIMADA_LOCALIDAD,SIN_EPS_IDENTIFICADA,NO,NO,APROXIMADA
2128422,MEJORAMIENTO Y AMPLIACION DE LOS SISTEMAS DE AGUA POTABLE Y ALCANTARILLADO DE LA LOCALIDAD DE HUANCANE,HUANCANE,HUANCANE,-15.1842883,-69.8235022,APROXIMADA_DISTRITO,SIN_EPS_IDENTIFICADA,NO,NO,APROXIMADA
2239798,"MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA POTABLE Y SANEAMIENTO BASICO INTEGRAL EN LAS PARCIALIDADES DE HUANCACUCHO Y TINTILIZA DEL C.P. OCCOPAMPA, DISTRITO DE MOHO, PROVINCIA DE MOHO - PUNO",MOHO,MOHO,-15.3427491,-69.4925674,APROXIMADA_DISTRITO,SIN_EPS_IDENTIFICADA,NO,NO,APROXIMADA
2422703,"ADQUISICIÓN DE PARTES Y ACCESORIOS PARA EL MANEJO DE TUBERÍA EN EL(LA) GALERÍA DE TUBERÍAS DE LA PLANTA DE TRATAMIENTO DE AGUA POTABLE AYABACAS DE LA EPS SEDAJULIACA S.A. EN LA LOCALIDAD JULIACA, DISTRITO DE JULIACA, PROVINCIA SAN ROMAN, DEPARTAMENTO PUNO",SAN ROMAN,JULIACA,-15.49355678999996,-70.13484863999997,OFICIAL_ORIGINAL,EPS SEDAJULIACA S.A.,SI,SI,OFICIAL
2189465,"MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS DE AGUA POTABLE Y DISPOSICION SANITARIA DE EXCRETAS DEL CENTRO POBLADO THUNCO, DISTRITO DE ACORA, PUNO - PUNO",PUNO,ACORA,-16.2723754,-69.9035444,APROXIMADA_DISTRITO,SIN_EPS_IDENTIFICADA,NO,NO,APROXIMADA
2189508,"INSTALACION DEL SERVICIO DE AGUA POTABLE Y DISPOSICION SANITARIA DE EXCRETAS EN LOS SECTORES DE MANUELO Y MAMANI EN LA COMUNIDAD CAMPESINA DE KAPIA PUSUMA, DISTRITO DE KELLUYO - CHUCUITO - PUNO",CHUCUITO,KELLUYO,-16.837151,-69.224645,APROXIMADA_LOCALIDAD,SIN_EPS_IDENTIFICADA,NO,NO,APROXIMADA
2715285,"CONSTRUCCION DE CAPTACION DE AGUA , LINEA DE CONDUCCION, LINEA DE IMPULSION Y RESERVORIO ADEMÁS DE OTROS ACTIVOS EN EL(LA) SISTEMA DE ABASTECIMIENTO DE AGUA POTABLE EN LA COMUNIDAD CAMPESINA DE QUENAFAJA DEL  DISTRITO DE ACORA, PROVINCIA PUNO, DEPARTAMENTO PUNO",PUNO,ACORA,-16.13334654112252,-69.69843059449562,OFICIAL_ORIGINAL,SIN_EPS_IDENTIFICADA,NO,NO,OFICIAL
2706743,"MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE TRATAMIENTO DE AGUAS RESIDUALES PARA DISPOSICIÓN FINAL Y MEJORAMIENTO DEL SERVICIO DE ALCANTARILLADO EN SERVICIO DE TRATAMIENTO DE AGUAS RESIDUALES PARA DISPOSICION FINAL , SERVICIO DE ALCANTARILLADO   DISTRITOS DE JULIACA, SAN MIGUEL DE LA PROVINCIA DE SAN ROMAN DEL DEPARTAMENTO DE PUNO",SAN ROMAN,SAN MIGUEL,-15.461544906689795,-70.12819676164186,OFICIAL_ORIGINAL,EPS SEDAJULIACA S.A.,SI,SI,OFICIAL
2726899,"ADQUISICION DE MICRO MEDIDORES EN EL(LA) SECTORES COMERCIALES 01, 02, 03, 04, 07, 08, 10 Y 17 DE LA EPS SEDAJULIACA S.A.  DISTRITO DE SAN MIGUEL, PROVINCIA SAN ROMAN, DEPARTAMENTO PUNO",SAN ROMAN,SAN MIGUEL,-15.480198637955873,-70.12781188354376,OFICIAL_ORIGINAL,EPS SEDAJULIACA S.A.,SI,SI,OFICIAL
2727364,"ADQUISICION DE UNIDAD MOVIL EN EL(LA) EMPRESA MUNICIPAL DE SANEAMIENTO BASICO DE PUNO S.A. TIPO MINI HIDROJET EN EL  DISTRITO DE PUNO, PROVINCIA PUNO, DEPARTAMENTO PUNO",PUNO,PUNO,-15.838906298400511,-70.03045746032596,OFICIAL_ORIGINAL,EMSAPUNO S.A.,SI,SI,OFICIAL
2199795,"AMPLIACION DE LA INFRAESTRUCTURA PARA LA DISPOSICION SANITARIA DE EXCRETAS EN LA COMUNIDAD DE CAJON HUYO, DISTRITO DE ANANEA - SAN ANTONIO DE PUTINA - PUNO",SAN ANTONIO DE PUTINA,ANANEA,-14.6784404,-69.5352298,APROXIMADA_DISTRITO,SIN_EPS_IDENTIFICADA,NO,NO,APROXIMADA
2709402,"REPARACION DE PTAR EN EL(LA) LOCALIDAD DE ANTAUTA,  DISTRITO DE ANTAUTA, PROVINCIA MELGAR, DEPARTAMENTO PUNO",MELGAR,ANTAUTA,-14.30827400793749,-70.28686715209038,OFICIAL_ORIGINAL,SIN_EPS_IDENTIFICADA,NO,NO,OFICIAL
2147273,"INSTALACION DE POZOS COMUNIDAD CAMPESINA BELEN, DISTRITO DE ANANEA - SAN ANTONIO DE PUTINA - PUNO",SAN ANTONIO DE PUTINA,ANANEA,-14.6784404,-69.5352298,APROXIMADA_DISTRITO,SIN_EPS_IDENTIFICADA,NO,NO,APROXIMADA
2718241,"CONSTRUCCIÓN DE CERCO PERIMETRICO, CERCO PERIMETRICO Y CERCO PERIMETRICO REPARACIÓN DE COLECTOR PRIMARIO EN EL(LA) SISTEMA DE AGUA POTABLE Y SISTEMA DE ALCANTARILLADO SANITARIO,  DISTRITO DE SANTA ROSA, PROVINCIA MELGAR, DEPARTAMENTO PUNO",MELGAR,SANTA ROSA,-14.60748337184481,-70.78751891799816,OFICIAL_ORIGINAL,SIN_EPS_IDENTIFICADA,NO,NO,OFICIAL
2457353,AMPLIACION Y MEJORAMIENTO DEL SERVICIO DE AGUA POTABLE Y DISPOSICION SANITARIA DE EXCRETAS EN LA C.C. DE CAPANO DEL DISTRITO DE CAPACHICA - PROVINCIA DE PUNO - DEPARTAMENTO DE PUNO,PUNO,CAPACHICA,-15.6551897890788,-69.84056639160156,OFICIAL_ORIGINAL,SIN_EPS_IDENTIFICADA,NO,NO,OFICIAL
2204402,"AMPLIACION Y MEJORAMIENTO DEL SISTEMA DE AGUA Y ALCANTARILLADO DE LA LOCALIDAD DE  CHUCUITO, DISTRITO DE CHUCUITO - PUNO - PUNO",PUNO,CHUCUITO,-15.8944723,-69.8898395,APROXIMADA_LOCALIDAD,SIN_EPS_IDENTIFICADA,NO,NO,APROXIMADA
2461584,"CREACION DEL SERVICIO DE SISTEMA DE AGUA POTABLE Y SANEAMIENTO BASICO EN LOS C.P. Y SECTOR RURAL DE CARATA, LLACHAHUI, QUEATTA, POJSIN, PUTUCUNI, CANDILE CHINCHE, LLUCO MD Y  COATASI,  DISTRITO DE COATA - PROVINCIA DE PUNO - DEPARTAMENTO DE PUNO",PUNO,COATA,-15.5701914,-69.9494,OFICIAL_ORIGINAL,SIN_EPS_IDENTIFICADA,NO,NO,OFICIAL
2505233,MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA POTABLE Y SANEAMIENTO EN LA COMUNIDAD DE QUETY DEL DISTRITO DE ITUATA - PROVINCIA DE CARABAYA - DEPARTAMENTO DE PUNO,CARABAYA,ITUATA,-13.910614684765443,-70.2387609313954,OFICIAL_ORIGINAL,SIN_EPS_IDENTIFICADA,NO,NO,OFICIAL
2681232,CREACION DEL SERVICIO DE AGUA POTABLE RURAL Y CREACION DEL SERVICIO DE ALCANTARILLADO U OTRAS FORMAS DE DISPOSICIÓN SANITARIA DE EXCRETAS EN EL CENTRO POBLADO ISILLUMA Y SECTOR ALTO ISILLUMA DEL   DISTRITO DE ALTO INAMBARI DE LA PROVINCIA DE SANDIA DEL DEPARTAMENTO DE PUNO,SANDIA,ALTO INAMBARI,-13.961265393943451,-69.36951775931823,OFICIAL_ORIGINAL,SIN_EPS_IDENTIFICADA,NO,NO,OFICIAL
2626250,MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA POTABLE RURAL EN LA COMUNIDAD DE UMACOLLANA DEL   DISTRITO DE UMACHIRI DE LA PROVINCIA DE MELGAR DEL DEPARTAMENTO DE PUNO,MELGAR,UMACHIRI,-14.942121832533738,-70.75622488891482,OFICIAL_ORIGINAL,SIN_EPS_IDENTIFICADA,NO,NO,OFICIAL
2650995,MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA POTABLE RURAL Y MEJORAMIENTO DEL SERVICIO DE ALCANTARILLADO U OTRAS FORMAS DE DISPOSICIÓN SANITARIA DE EXCRETAS EN EL CENTRO POBLADO DE AYUSUMA DEL   DISTRITO DE COASA DE LA PROVINCIA DE CARABAYA DEL DEPARTAMENTO DE PUNO,CARABAYA,COASA,-14.001366914933412,-70.06438056397887,OFICIAL_ORIGINAL,SIN_EPS_IDENTIFICADA,NO,NO,OFICIAL
2662687,"ADQUISICION DE MICRO MEDIDORES EN EL(LA) DE LOS SECTORES COMERCIALES 1, 2, 3, 4 Y SECTORES DISPERSOS DEL  DISTRITO DE JULIACA, PROVINCIA SAN ROMAN, DEPARTAMENTO PUNO",SAN ROMAN,JULIACA,-15.494995087098944,-70.13768077674753,OFICIAL_ORIGINAL,EPS SEDAJULIACA S.A.,SI,SI,OFICIAL
2662680,"ADQUISICION DE SISTEMA DE BOMBEO EN EL(LA) COMUNIDAD DE COLLPACOTAÑA  DISTRITO DE DESAGUADERO, PROVINCIA CHUCUITO, DEPARTAMENTO PUNO",CHUCUITO,DESAGUADERO,-16.667922879003633,-69.11190352563919,OFICIAL_ORIGINAL,SIN_EPS_IDENTIFICADA,NO,NO,OFICIAL
2524510,"MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS DE AGUA POTABLE Y DISPOSICIÓN SANITARIA DE EXCRETAS EN LOS SECTORES APROCSA AURORA, ASOCIACIÓN SPAR AJOYANI, TIKRICHUPA Y CAPILLANI DEL DISTRITO DE AJOYANI - PROVINCIA DE CARABAYA - DEPARTAMENTO DE PUNO",CARABAYA,AJOYANI,-14.19803641005019,-70.2118885428989,OFICIAL_ORIGINAL,SIN_EPS_IDENTIFICADA,NO,NO,OFICIAL
2176420,"MEJORAMIENTO Y AMPLIACION DEL SISTEMA DE AGUA POTABLE Y ALCANTARILLADO DE LA LOCALIDAD DE ATUNCOLLA, DISTRITO DE ATUNCOLLA - PUNO - PUNO",PUNO,ATUNCOLLA,-15.6884255,-70.1432128,APROXIMADA_LOCALIDAD,SIN_EPS_IDENTIFICADA,NO,NO,APROXIMADA
2155537,"INSTALACION Y MEJORAMIENTO DEL SERVICIO DE SANEAMIENTO BASICO INTEGRAL EN LOS ANEXOS SAN MIGUEL, CANCHARANI Y PURO PURO INCAMAYO DEL SECTOR YAPUSCACHI, DISTRITO DE CABANA - SAN ROMAN - PUNO",SAN ROMAN,CABANA,-15.6495195,-70.3219267,APROXIMADA_DISTRITO,SIN_EPS_IDENTIFICADA,NO,NO,APROXIMADA
2597144,MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA POTABLE RURAL Y CREACION DEL SERVICIO DE ALCANTARILLADO U OTRAS FORMAS DE DISPOSICIÓN SANITARIA DE EXCRETAS EN LA LOCALIDAD DE CAHUARANI   DISTRITO DE CABANILLAS DE LA PROVINCIA DE SAN ROMAN DEL DEPARTAMENTO DE PUNO,SAN ROMAN,CABANILLAS,-15.690500095423658,-70.40238049454467,OFICIAL_ORIGINAL,SIN_EPS_IDENTIFICADA,NO,NO,OFICIAL
2708485,MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA POTABLE RURAL EN 14 UNIDADES PRODUCTORAS   DISTRITO DE VILQUE CHICO DE LA PROVINCIA DE HUANCANE DEL DEPARTAMENTO DE PUNO,HUANCANE,VILQUE CHICO,-15.176875650557765,-69.60947048302313,OFICIAL_ORIGINAL,SIN_EPS_IDENTIFICADA,NO,NO,OFICIAL
2498205,"CREACION DEL SISTEMA DE AGUA POTABLE E INSTALACION DE UNIDADES BASICAS DE SANEAMIENTO CON SISTEMA DE ARRASTRE HIDRAULICO, EN LA LOCALIDAD TOCRA DEL DISTRITO DE LLALLI - PROVINCIA DE MELGAR - DEPARTAMENTO DE PUNO",MELGAR,LLALLI,-14.987579999999982,-70.92681999999996,OFICIAL_ORIGINAL,SIN_EPS_IDENTIFICADA,NO,NO,OFICIAL
2245270,"INSTALACION DE LOS SERVICIOS DEL SISTEMA DE AGUA POTABLE Y DISPOSICIÓN SANITARIA DE EXCRETAS EN LAS COMUNIDADES DE VIZCACHANI Y PATABAMBA, DISTRITO DE ORURILLO - MELGAR - PUNO",MELGAR,ORURILLO,-14.6548129,-70.5123758,APROXIMADA_LOCALIDAD,SIN_EPS_IDENTIFICADA,NO,NO,APROXIMADA
2280697,"MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA POTABLE Y SANEAMIENTO BASICO INTEGRAL EN LOS SECTORES DE  QUERATA, TOMAPIURA, CENTRAL Y HUATASANI DEL, DISTRITO DE ROSASPATA - HUANCANE - PUNO",HUANCANE,ROSASPATA,-15.2344658,-69.527323,APROXIMADA_DISTRITO,SIN_EPS_IDENTIFICADA,NO,NO,APROXIMADA
2293836,"INSTALACION DEL SISTEMA DE SERVICIOS DE AGUA POTABLE Y LETRINAS SANITARIAS CON ARRASTRE HIDRAULICO Y BIODIGESTOR EN LOS SECTORES DE CCANLLICUNCA Y BUENA VISTA, DISTRITO DE SANTA ROSA - MELGAR - PUNO",MELGAR,SANTA ROSA,-14.607427,-70.7874774,APROXIMADA_DISTRITO,SIN_EPS_IDENTIFICADA,NO,NO,APROXIMADA
2423276,"CONSTRUCCIÓN DE RESERVORIOS, LÍNEA DE IMPULSIÓN, LÍNEA DE ADUCCIÓN Y VÁLVULA DE COMPUERTA ADQUISICIÓN DE MACROMEDIDORES Y SISTEMA DE CONTROL DE PRESIÓN DE AGUA EN EL(LA) EN EL SISTEMA DE AGUA POTABLE DEL  DISTRITO DE AZANGARO, PROVINCIA AZANGARO, DEPARTAMENTO PUNO",AZANGARO,AZANGARO,-14.89753917248076,-70.19807350136443,OFICIAL_ORIGINAL,SIN_EPS_IDENTIFICADA,NO,NO,OFICIAL
2196970,"INSTALACION DEL SERVICIO DE AGUA POTABLE Y ALCANTARILLADO EN EL ÁREA URBANO DEL CENTRO POBLADO DE SANTIAGO, DEL DISTRITO DE JULI, PROVINCIA DE CHUCUITO - PUNO",CHUCUITO,JULI,-16.310292,-69.5021872,APROXIMADA_DISTRITO,SIN_EPS_IDENTIFICADA,NO,NO,APROXIMADA
2447239,"ADQUISICION DE TERRENO EN EL(LA) PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES EN LA LOCALIDAD AYAVIRI, DISTRITO DE AYAVIRI, PROVINCIA MELGAR, DEPARTAMENTO PUNO",MELGAR,AYAVIRI,-14.8831625,-70.59195,OFICIAL_ORIGINAL,EPS AGUAS DEL ALTIPLANO S.R.L.,SI,SI,OFICIAL
2346634,"CREACION DEL SISTEMA DE AGUA POTABLE  Y DEL SERVICIO DE DISPOSICION SANITARIA DE EXCRETAS  EN EL CENTRO POBLADO  DE CUPISAYA-KARIFUYO (HITO 9 Y 10),  DISTRITO DE TILALI - PROVINCIA DE MOHO - DEPARTAMENTO DE PUNO",MOHO,TILALI,-15.491094942834016,-69.31248128414154,OFICIAL_ORIGINAL,SIN_EPS_IDENTIFICADA,NO,NO,OFICIAL
2168883,"CONSTRUCCIÓN DEL SISTEMA DE AGUA POTABLE Y SANEAMIENTO BÁSICO DE LA LOCALIDAD DE COLQUE, DISTRITO DE PUCARA, PROVINCIA DE LAMPA, DEPARTAMENTO DE PUNO",LAMPA,PUCARA,-15.068859,-70.4496726,APROXIMADA_DISTRITO,SIN_EPS_IDENTIFICADA,NO,NO,APROXIMADA
2160866,"CONSTRUCCION DEL SISTEMA DE AGUA POTABLE Y SANEAMIENTO BASICO DEL CENTRO POBLADO DE ORURO Y COMUNIDAD CAMPESINA DE ORURO SECTOR MURUMURUNI, DISTRITO CRUCERO, PROVINCIA CARABAYA, DEPARTAMENTO DE PUNO",CARABAYA,CRUCERO,-14.3508047,-69.9293371,APROXIMADA_DISTRITO,SIN_EPS_IDENTIFICADA,NO,NO,APROXIMADA
2279598,"AMPLIACION DEL SISTEMA DE AGUA POTABLE Y ALCANTARILLADO EN LA URBANIZACION BELLA COPACABANA, ANEXO BELLA COPACABANA I Y VILLA ISAAC DE LA CIUDAD DE JULIACA PROVINCIA DE SAN ROMAN - PUNO",SAN ROMAN,JULIACA,-15.4932314,-70.1356177,APROXIMADA_DISTRITO,EPS SEDAJULIACA S.A.,SI,SI,APROXIMADA
2283110,RECUPERACION DE LA CAPACIDAD DE TRATAMIENTO DE LAS LAGUNAS DE ESTABILIZACION DE LAS CIUDADES DE PUNO  Y DESAGUADERO,PUNO,PUNO,-15.8407499,-70.0284053,APROXIMADA_DISTRITO,EMSAPUNO S.A.,SI,SI,APROXIMADA
2090887,DRENAJE PLUVIAL DE LA CIUDAD DE JULIACA,SAN ROMAN,JULIACA,-15.4932314,-70.1356177,APROXIMADA_DISTRITO,EPS SEDAJULIACA S.A.,SI,SI,APROXIMADA
